,GameId,OffenseTeam,DefenseTeam,Down,ToGo,SeriesFirstDown,TeamWin,PlayType,IsTwoPointConversion,IsTwoPointConversionSuccessful,PenaltyTeam,PenaltyType,PenaltyYards,Team,Games,Passing Completions,Passing Attempts,Passing Yards,Passing Touchdowns,Interceptions,Two Point Conversions,Sacks,Rushing Attempts,Rushing Yards,Rushing Touchdowns,name,Receptions,Recieving TDs,Recieving yards,_links,Rushing yards,Rushing TDs,wins,losses,winRatePercentage
17540,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17541,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17542,2022091104.0,DET,PHI,3.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17543,2022091109.0,JAX,WAS,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17545,2022091109.0,JAX,WAS,4.0,19.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17546,2022091109.0,JAX,WAS,3.0,19.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17547,2022091109.0,JAX,WAS,1.0,9.0,0.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17548,2022091109.0,JAX,WAS,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17549,2022091109.0,JAX,WAS,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17550,2022091109.0,WAS,JAX,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17551,2022091109.0,WAS,JAX,2.0,6.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17552,2022091109.0,WAS,JAX,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17553,2022091109.0,WAS,JAX,3.0,10.0,0.0,0.0,PASS,0.0,0.0,JAX,ROUGHING THE PASSER,11.0,,,,,,,,,,,,,,,,,,,,,,
17554,2022091109.0,WAS,JAX,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17555,2022091108.0,TEN,NYG,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17556,2022091108.0,TEN,NYG,1.0,7.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17557,2022091108.0,TEN,NYG,2.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17558,2022091108.0,TEN,NYG,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17559,2022091108.0,TEN,NYG,2.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17560,2022091108.0,TEN,NYG,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17562,2022091107.0,NYJ,BAL,4.0,5.0,0.0,0.0,PASS,0.0,0.0,NYJ,OFFENSIVE PASS INTERFERENCE,10.0,,,,,,,,,,,,,,,,,,,,,,
17563,2022091107.0,NYJ,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17564,2022091107.0,NYJ,BAL,2.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17565,2022091107.0,NYJ,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17566,2022091107.0,NYJ,BAL,2.0,11.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17567,2022091107.0,NYJ,BAL,1.0,20.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17568,2022091107.0,NYJ,BAL,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,NYJ,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
17569,2022091107.0,NYJ,BAL,4.0,1.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17570,2022091107.0,NYJ,BAL,3.0,1.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17571,2022091107.0,NYJ,BAL,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17572,2022091107.0,NYJ,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17573,2022091107.0,NYJ,BAL,3.0,4.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17574,2022091107.0,NYJ,BAL,2.0,7.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17575,2022091107.0,NYJ,BAL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17576,2022091107.0,NYJ,BAL,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17577,2022091107.0,NYJ,BAL,2.0,5.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17579,2022091107.0,NYJ,BAL,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17580,2022091107.0,BAL,NYJ,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17581,2022091107.0,BAL,NYJ,3.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17582,2022091107.0,BAL,NYJ,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17583,2022091107.0,BAL,NYJ,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17584,2022091107.0,BAL,NYJ,4.0,3.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17585,2022091107.0,BAL,NYJ,3.0,3.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17586,2022091104.0,DET,PHI,1.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17587,2022091104.0,DET,PHI,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17589,2022091104.0,DET,PHI,2.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17590,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17591,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,PHI,DEFENSIVE HOLDING,5.0,,,,,,,,,,,,,,,,,,,,,,
17592,2022091104.0,DET,PHI,3.0,4.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17593,2022091104.0,DET,PHI,2.0,4.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17594,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17595,2022091104.0,DET,PHI,3.0,7.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17596,2022091104.0,DET,PHI,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17597,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17599,2022091104.0,PHI,DET,1.0,4.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17600,2022091104.0,DET,PHI,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17601,2022091104.0,DET,PHI,4.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17602,2022091104.0,DET,PHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17603,2022091104.0,PHI,DET,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17604,2022091102.0,SF,CHI,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17605,2022091102.0,SF,CHI,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17608,2022091102.0,SF,CHI,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17609,2022091102.0,SF,CHI,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17610,2022091102.0,SF,CHI,3.0,2.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17614,2022091101.0,CLE,CAR,4.0,1.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17615,2022090800.0,BUF,LA,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17616,2022090800.0,BUF,LA,1.0,10.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17617,2022090800.0,BUF,LA,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17618,2022090800.0,BUF,LA,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17619,2022090800.0,BUF,LA,3.0,4.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17620,2022090800.0,BUF,LA,2.0,4.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17621,2022090800.0,BUF,LA,1.0,6.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17623,2022090800.0,LA,BUF,4.0,18.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17624,2022090800.0,LA,BUF,3.0,18.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17625,2022090800.0,LA,BUF,2.0,9.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17626,2022090800.0,LA,BUF,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17627,2022090800.0,BUF,LA,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17628,2022090800.0,BUF,LA,1.0,7.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17629,2022090800.0,BUF,LA,2.0,3.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17630,2022090800.0,BUF,LA,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17631,2022090800.0,BUF,LA,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17632,2022090800.0,BUF,LA,3.0,7.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17634,2022090800.0,BUF,LA,2.0,9.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17635,2022090800.0,BUF,LA,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17637,2022090800.0,LA,BUF,3.0,20.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17639,2022090800.0,LA,BUF,2.0,19.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17642,2022091101.0,CLE,CAR,2.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17645,2022091101.0,CAR,CLE,2.0,11.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17646,2022091101.0,CAR,CLE,1.0,10.0,0.0,0.0,FUMBLES,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17647,2022091101.0,CAR,CLE,2.0,6.0,0.0,0.0,PASS,0.0,0.0,CLE,HORSE COLLAR TACKLE,15.0,,,,,,,,,,,,,,,,,,,,,,
17651,2022091101.0,CAR,CLE,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17652,2022091101.0,CLE,CAR,4.0,5.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17653,2022091101.0,CLE,CAR,3.0,4.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17654,2022091101.0,CLE,CAR,2.0,6.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17655,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17656,2022091101.0,CLE,CAR,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17657,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17658,2022091101.0,CLE,CAR,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17659,2022091101.0,CAR,CLE,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17660,2022091101.0,CAR,CLE,3.0,5.0,1.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17661,2022091101.0,CAR,CLE,2.0,5.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17662,2022091101.0,CAR,CLE,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17663,2022091101.0,CAR,CLE,1.0,10.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17664,2022091101.0,CAR,CLE,3.0,7.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17666,2022091101.0,CAR,CLE,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17667,2022091101.0,CAR,CLE,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17668,2022091101.0,CLE,CAR,4.0,11.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17669,2022091101.0,CLE,CAR,3.0,11.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17670,2022091101.0,CLE,CAR,2.0,11.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17672,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17673,2022091101.0,CLE,CAR,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17674,2022091101.0,CLE,CAR,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17676,2022091101.0,CLE,CAR,4.0,8.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17678,2022091101.0,CLE,CAR,3.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17680,2022091101.0,CLE,CAR,2.0,9.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17681,2022091101.0,CLE,CAR,1.0,9.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17682,2022091101.0,CLE,CAR,2.0,4.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17683,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17684,2022091101.0,CAR,CLE,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17685,2022091101.0,CAR,CLE,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17687,2022091101.0,CAR,CLE,1.0,2.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17689,2022091101.0,CLE,CAR,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17690,2022091101.0,CLE,CAR,2.0,5.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17691,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17692,2022091101.0,CLE,CAR,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17693,2022091101.0,CLE,CAR,1.0,1.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17694,2022091101.0,CLE,CAR,3.0,3.0,0.0,0.0,PASS,0.0,0.0,CAR,DEFENSIVE PASS INTERFERENCE,34.0,,,,,,,,,,,,,,,,,,,,,,
17695,2022091101.0,CLE,CAR,2.0,8.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17696,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,SCRAMBLE,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17697,2022091101.0,CLE,CAR,4.0,8.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17698,2022091101.0,CLE,CAR,3.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17699,2022091101.0,CLE,CAR,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17700,2022091101.0,CLE,CAR,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17701,2022091101.0,CLE,CAR,3.0,4.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17703,2022091100.0,ATL,NO,1.0,10.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17707,2022091100.0,NO,ATL,4.0,3.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17708,2022091100.0,NO,ATL,2.0,20.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17710,2022091100.0,ATL,NO,4.0,6.0,0.0,0.0,PUNT,0.0,0.0,ATL,OFFENSIVE HOLDING,10.0,,,,,,,,,,,,,,,,,,,,,,
17711,2022091100.0,ATL,NO,4.0,1.0,0.0,0.0,PUNT,0.0,0.0,ATL,DELAY OF GAME,5.0,,,,,,,,,,,,,,,,,,,,,,
17712,2022091100.0,ATL,NO,3.0,1.0,0.0,0.0,FUMBLES,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17714,2022091100.0,ATL,NO,2.0,9.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17718,2022091100.0,NO,ATL,0.0,0.0,0.0,0.0,TWO-POINT CONVERSION,1.0,0.0,NO,ILLEGAL SHIFT,0.0,,,,,,,,,,,,,,,,,,,,,,
17719,2022091100.0,NO,ATL,1.0,9.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17720,2022091100.0,NO,ATL,1.0,5.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17721,2022091100.0,NO,ATL,4.0,9.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17722,2022091100.0,NO,ATL,3.0,19.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17723,2022091100.0,NO,ATL,2.0,10.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17724,2022091100.0,NO,ATL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17725,2022091100.0,NO,ATL,2.0,6.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17726,2022091100.0,NO,ATL,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17727,2022091100.0,NO,ATL,2.0,1.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17729,2022091100.0,ATL,NO,3.0,2.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17732,2022091100.0,ATL,NO,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17734,2022091100.0,ATL,NO,4.0,5.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17735,2022091100.0,ATL,NO,3.0,5.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17737,2022091100.0,ATL,NO,2.0,6.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17738,2022091100.0,ATL,NO,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17739,2022091102.0,SF,CHI,4.0,18.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17740,2022091102.0,SF,CHI,4.0,13.0,0.0,0.0,PUNT,0.0,0.0,SF,INELIGIBLE DOWNFIELD KICK,5.0,,,,,,,,,,,,,,,,,,,,,,
17741,2022091102.0,SF,CHI,3.0,7.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17742,2022091102.0,SF,CHI,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17743,2022091112.0,GB,MIN,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17744,2022091112.0,GB,MIN,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17745,2022091112.0,GB,MIN,1.0,10.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17746,2022091112.0,GB,MIN,2.0,1.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17748,2022091112.0,GB,MIN,4.0,16.0,0.0,0.0,PUNT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17749,2022091112.0,GB,MIN,3.0,8.0,0.0,0.0,SACK,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17750,2022091112.0,GB,MIN,2.0,8.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17751,2022091112.0,MIN,GB,0.0,0.0,1.0,0.0,EXTRA POINT,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17752,2022091112.0,MIN,GB,4.0,1.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17753,2022091112.0,MIN,GB,1.0,10.0,0.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17758,2022091111.0,LAC,LV,3.0,2.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17759,2022091802.0,WAS,DET,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17760,2022091802.0,WAS,DET,2.0,9.0,1.0,0.0,PASS,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17761,2022091802.0,WAS,DET,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17762,2022091802.0,DET,WAS,4.0,5.0,0.0,0.0,FIELD GOAL,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17763,2022091802.0,DET,WAS,3.0,7.0,0.0,0.0,RUSH,0.0,0.0,DET,ILLEGAL FORMATION,0.0,,,,,,,,,,,,,,,,,,,,,,
17764,2022091802.0,DET,WAS,2.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17765,2022091801.0,CLE,NYJ,2.0,6.0,1.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
17766,2022091801.0,CLE,NYJ,1.0,10.0,0.0,0.0,RUSH,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
